ER,Frequency,Country full,Ctry,Location,DOC,CoordLat,NS,CoordLong,WE,Cat,Stat,Remarks,ChDate,DR,Key,PolyID,FIR name,ChBy,Service
ER-BRA-211,130.75,Brazil,B,JUAZEIRO DO NORTE,AOC U 100/100,"07D13'06""",S,"039D16'18""",W,ICAO,,,2017-05-21 14:56:45,E,704281,,,RWitzen,AOC
ER-BRA-212,136.425,Brazil,B,JUAZEIRO DO NORTE,AOC U 100/100,"07D13'06""",S,"039D16'18""",W,ICAO,,,2017-05-21 14:56:45,E,704298,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,JUÍNA,AOC U 100/100,"11D25'10""",S,"058D42'06""",W,ICAO,,,2017-05-21 14:56:45,E,703798,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,JUIZ DE FORA,AOC U 100/100,"21D47'35""",S,"043D23'08""",W,ICAO,,,2017-05-21 14:56:45,E,704050,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,JUIZ DE FORA,AOC U 100/100,"21D47'35""",S,"043D23'08""",W,ICAO,,,2017-05-21 14:56:45,E,704172,,,RWitzen,AOC
,128.1,Brazil,B,JUIZ DE FORA,TWR 25/40,"21D47'35""",S,"043D23'08""",W,ICAO,,,2017-05-21 14:56:45,E,704973,,,RWitzen,TWR
ER-BRA-100,125.4,Brazil,B,JUNDIA,ACC-U C-261/450,00D13'23'',S,060D41'28'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702893,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-102,125.8,Brazil,B,JUNDIA,ACC-U C-261/450,00D13'23'',S,060D41'28'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702902,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,JUNDIÁ,EMERG 261/450,"00D13'24""",S,"060D41'25""",W,ICAO,,,2017-05-21 14:56:45,E,704788,,,RWitzen,EMERG
ER-BRA-237,132.25,Brazil,B,JUNDIÁ,VOLMET B-260/450,"00D13'24""",S,"060D41'25""",W,ICAO,,,2017-05-21 14:56:45,E,705057,,,RWitzen,VOLMET
,130.675,Brazil,B,JUNDIAÍ,AOC U 100/100,"23D10'54""",S,"046D56'37""",W,ICAO,,,2017-05-21 14:56:45,E,703404,,,RWitzen,AOC
,121.05,Brazil,B,JUNDIAÍ,APP-U C-150/450,"23D10'54""",S,"046D56'37""",W,ICAO,,,2017-05-21 14:56:45,E,704576,,,RWitzen,APP
,121.65,Brazil,B,JUNDIAÍ,AS C-5/1,"23D10'54""",S,"046D56'37""",W,ICAO,,,2017-05-21 14:56:45,E,704657,,,RWitzen,AS
,118.75,Brazil,B,JUNDIAÍ,TWR 25/40,"23D10'54""",S,"046D56'37""",W,ICAO,,,2017-05-21 14:56:45,E,704918,,,RWitzen,TWR
ER-BRA-202,131.875,Brazil,B,LÁBREA,AOC U 100/100,"07D16'56""",S,"064D46'18""",W,ICAO,,,2017-05-21 14:56:45,E,704173,,,RWitzen,AOC
,132.15,Brazil,B,LAGES,AOC U 100/100,"27D46'54""",S,"050D16'45""",W,ICAO,,,2017-05-21 14:56:45,E,703579,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,LAGES,AOC U 100/100,"27D46'54""",S,"050D16'45""",W,ICAO,,,2017-05-21 14:56:45,E,704174,,,RWitzen,AOC
,130.95,Brazil,B,LAGOA,AOC U 100/100,"22D58'14""",S,"043D12'59""",W,ICAO,,,2017-05-21 14:56:45,E,703444,,,RWitzen,AOC
,121.7,Brazil,B,LAGOA SANTA,AS C-5/1,"19D39'40""",S,"043D53'52""",W,ICAO,,,2017-05-21 14:56:45,E,704664,,,RWitzen,AS
,118.55,Brazil,B,LAGOA SANTA,TWR 25/40,"19D39'40""",S,"043D53'52""",W,ICAO,,,2017-05-21 14:56:45,E,704901,,,RWitzen,TWR
,122.8,Brazil,B,LAGOA SANTA,TWR 25/40,"19D39'40""",S,"043D53'52""",W,ICAO,,,2017-05-21 14:56:45,E,704940,,,RWitzen,TWR
ER-BRA-199,130.9,Brazil,B,LENÇÓIS,AOC U 100/100,"12D19'12S""",S,"041D16'27""",W,ICAO,,,2017-05-21 18:48:07,E,704051,,,RWitzen,AOC
,131.75,Brazil,B,LENÇÓIS,AOC U 100/100,"12D29'00""",S,"041D16'23""",W,ICAO,,,2017-05-21 14:56:45,E,703559,,,RWitzen,AOC
,131.3,Brazil,B,LENÇÓIS PAULISTA,AOC U 100/100,"22D34'38""",S,"048D46'31""",W,ICAO,,,2017-05-21 14:56:45,E,703501,,,RWitzen,AOC
,130.35,Brazil,B,LIMEIRA,AOC U 100/100,"22D36'14""",S,"047D24'43""",W,ICAO,,,2017-05-21 14:56:45,E,703348,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,LINHARES,AOC U 100/100,"19D27'43""",S,"039D45'41""",W,ICAO,,,2017-05-21 14:56:45,E,703610,,,RWitzen,AOC
ER-BRA-165,130.125,Brazil,B,LINHARES,AOC U 100/100,"19D34'08""",S,"039D15'19""",W,ICAO,,,2017-05-21 14:56:45,E,703609,,,RWitzen,AOC
ER-BRA-223,130.025,Brazil,B,LITORAL DA BAHIA,AOC U 100/100,"14D11'19""",S,"038D50'53""",W,ICAO,,,2017-05-21 14:56:45,E,704414,,,RWitzen,AOC
ER-BRA-223,130.025,Brazil,B,LITORAL DE ARACAJU,AOC U 100/100,"10D59'14""",S,"036D56'55""",W,ICAO,,,2017-05-21 14:56:45,E,704415,,,RWitzen,AOC
,130.325,Brazil,B,LITORAL DE ARACAJU,AOC U 100/100,"11D06'54""",S,"036D51'50""",W,ICAO,,,2017-05-21 14:56:45,E,704443,,,RWitzen,AOC
ER-BRA-222,130.0,Brazil,B,LITORAL DO NORDESTE,AOC U 100/100,"19D34'15""",S,"039D15'18""",W,ICAO,,,2017-05-21 14:56:45,E,704394,,,RWitzen,AOC
ER-BRA-36,124.85,Brazil,B,LOANDA,ACC-U C-261/450,22D56'17'',S,053D08'30'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,703108,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-48,128.15,Brazil,B,LOANDA,ACC-U C-261/450,22D56'17'',S,053D08'30'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,703147,99171.0,FIR CURITIBA,RWitzen,ACC-U
ER-BRA-199,130.9,Brazil,B,LONDRINA,AOC U 100/100,"23D19'42""",S,"051D08'16""",W,ICAO,,,2017-05-21 14:56:45,E,704052,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,LONDRINA,AOC U 100/100,"23D19'49""",S,"051D08'12""",W,ICAO,,,2017-05-21 14:56:45,E,703799,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,LONDRINA,AOC U 100/100,"23D19'49""",S,"051D08'12""",W,ICAO,,,2017-05-21 14:56:45,E,704109,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,LONDRINA,AOC U 100/100,"23D19'49""",S,"051D08'12""",W,ICAO,,,2017-05-21 14:56:45,E,704175,,,RWitzen,AOC
,129.7,Brazil,B,LONDRINA,APP-U C-150/450,"23D19'49""",S,"051D08'12""",W,ICAO,,,2017-05-21 14:56:45,E,704630,,,RWitzen,APP
,127.675,Brazil,B,LONDRINA,ATIS B-260/450,"23D19'49""",S,"051D08'12""",W,ICAO,,,2017-05-21 14:56:45,E,704713,,,RWitzen,ATIS
,118.4,Brazil,B,LONDRINA,TWR 25/40,"23D19'49""",S,"051D08'12""",W,ICAO,,,2017-05-21 14:56:45,E,704890,,,RWitzen,TWR
,130.15,Brazil,B,LUÍS EDUARDO MAGALHÃES,AOC U 100/100,"12D04'16""",S,"045D42'46""",W,ICAO,,,2017-05-21 14:56:45,E,703318,,,RWitzen,AOC
,131.975,Brazil,B,MACAÉ,AOC U 100/100,"22D06'34""",S,"039D55'01""",W,ICAO,,,2017-05-21 14:56:45,E,703575,,,RWitzen,AOC
ER-BRA-167,130.175,Brazil,B,MACAÉ,AOC U 100/100,"22D06'34""",S,"039D55'01""",W,ICAO,,,2017-05-21 14:56:45,E,703614,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,MACAÉ,AOC U 100/100,"22D06'34""",S,"039D55'01""",W,ICAO,,,2017-05-21 14:56:45,E,704176,,,RWitzen,AOC
,130.75,Brazil,B,MACAÉ,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,703415,,,RWitzen,AOC
,131.65,Brazil,B,MACAÉ,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,703540,,,RWitzen,AOC
ER-BRA-180,131.6,Brazil,B,MACAÉ,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,703772,,,RWitzen,AOC
ER-BRA-207,130.4,Brazil,B,MACAÉ,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704259,,,RWitzen,AOC
ER-BRA-217,131.925,Brazil,B,MACAÉ,AOC U 100/100,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704344,,,RWitzen,AOC
,119.2,Brazil,B,MACAÉ,APP-U C-150/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704466,,,RWitzen,APP
,120.0,Brazil,B,MACAÉ,APP-U C-150/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704521,,,RWitzen,APP
,121.05,Brazil,B,MACAÉ,APP-U C-150/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704577,,,RWitzen,APP
,129.7,Brazil,B,MACAÉ,APP-U C-150/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704631,,,RWitzen,APP
ER-BRA-244,129.3,Brazil,B,MACAÉ,APP-U C-150/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704648,,,RWitzen,APP
,121.7,Brazil,B,MACAÉ,AS C-5/1,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704665,,,RWitzen,AS
,127.775,Brazil,B,MACAÉ,ATIS B-260/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704720,,,RWitzen,ATIS
ER-BRA-57,121.5,Brazil,B,MACAÉ,EMERG 261/450,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704789,,,RWitzen,EMERG
,118.45,Brazil,B,MACAÉ,TWR 25/40,"22D20'34""",S,"041D45'50""",W,ICAO,,,2017-05-21 14:56:45,E,704893,,,RWitzen,TWR
ER-BRA-175,130.3,Brazil,B,MACAÉ,AOC U 100/100,"22D40'39""",S,"040D36'22""",W,ICAO,,,2017-05-21 14:56:45,E,703675,,,RWitzen,AOC
ER-BRA-94,123.95,Brazil,B,MACAPA,ACC-U C-261/450,00D02'00'',N,051D05'00'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,702991,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-111,128.0,Brazil,B,MACAPA,ACC-U C-261/450,00D02'43'',N,051D05'50'',W,ICAO,,"OFF-SET CARRIER  +2,5",2017-05-21 14:56:45,E,702939,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-182,130.5,Brazil,B,MACAPÁ,AOC U 100/100,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,703800,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,MACAPÁ,AOC U 100/100,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,704110,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,MACAPÁ,AOC U 100/100,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,704177,,,RWitzen,AOC
,119.0,Brazil,B,MACAPÁ,APP-U C-150/450,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,704450,,,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,MACAPÁ,EMERG 261/450,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,704790,,,RWitzen,EMERG
,118.0,Brazil,B,MACAPÁ,TWR 25/40,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,704850,,,RWitzen,TWR
ER-BRA-235,132.1,Brazil,B,MACAPÁ,VOLMET B-260/450,"00D02'44""",N,"051D05'48""",W,ICAO,,,2017-05-21 14:56:45,E,705047,,,RWitzen,VOLMET
ER-BRA-66,125.45,Brazil,B,MACEIO,ACC-U C-261/450,09D31'16'',S,035D47'58'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,703189,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-72,126.85,Brazil,B,MACEIO,ACC-U C-261/450,09D31'16'',S,035D47'58'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,703204,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-82,133.65,Brazil,B,MACEIO,ACC-U C-261/450,09D31'16'',S,035D47'58'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,703229,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-83,134.5,Brazil,B,MACEIO,ACC-U C-261/450,09D31'16'',S,035D47'58'',W,ICAO,,OFF SET CARRIER  -5,2017-05-21 14:56:45,E,703231,99316.0,FIR RECIFE,RWitzen,ACC-U
ER-BRA-59,123.95,Brazil,B,MACEIO,VOLMET B-260/450,09D31'16'',S,035D47'58'',W,ICAO,,OFF SET CARRIER  +4,2017-05-21 14:56:45,E,703263,99316.0,FIR RECIFE,RWitzen,VOLMET
,130.95,Brazil,B,MACEIÓ,AOC U 100/100,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,703445,,,RWitzen,AOC
,131.6,Brazil,B,MACEIÓ,AOC U 100/100,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,703532,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,MACEIÓ,AOC U 100/100,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,703801,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,MACEIÓ,AOC U 100/100,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704053,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,MACEIÓ,AOC U 100/100,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704111,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,MACEIÓ,AOC U 100/100,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704178,,,RWitzen,AOC
,119.25,Brazil,B,MACEIÓ,APP-U C-150/450,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704470,,,RWitzen,APP
,128.9,Brazil,B,MACEIÓ,APP-U C-150/450,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704600,,,RWitzen,APP
ER-BRA-57,121.5,Brazil,B,MACEIÓ,EMERG 261/450,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704791,,,RWitzen,EMERG
,118.0,Brazil,B,MACEIÓ,TWR 25/40,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704851,,,RWitzen,TWR
,118.25,Brazil,B,MACEIÓ,TWR 25/40,"09D31'02""",S,"035D47'01""",W,ICAO,,,2017-05-21 14:56:45,E,704874,,,RWitzen,TWR
,130.35,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703349,,,RWitzen,AOC
,130.95,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703446,,,RWitzen,AOC
,131.075,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703469,,,RWitzen,AOC
,131.15,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703482,,,RWitzen,AOC
,131.65,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703541,,,RWitzen,AOC
,131.8,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703564,,,RWitzen,AOC
ER-BRA-173,130.275,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703661,,,RWitzen,AOC
ER-BRA-182,130.5,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,703802,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704054,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704055,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704056,,,RWitzen,AOC
ER-BRA-199,130.9,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704057,,,RWitzen,AOC
ER-BRA-201,131.225,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704112,,,RWitzen,AOC
ER-BRA-202,131.875,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704179,,,RWitzen,AOC
ER-BRA-203,136.25,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704219,,,RWitzen,AOC
ER-BRA-206,131.375,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704245,,,RWitzen,AOC
ER-BRA-206,131.375,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704246,,,RWitzen,AOC
ER-BRA-207,130.4,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704260,,,RWitzen,AOC
ER-BRA-208,131.3,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704267,,,RWitzen,AOC
ER-BRA-212,136.425,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704299,,,RWitzen,AOC
ER-BRA-213,130.6,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704309,,,RWitzen,AOC
ER-BRA-221,131.6,Brazil,B,MANAUS,AOC U 100/100,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704388,,,RWitzen,AOC
,119.1,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704456,,,RWitzen,APP
,119.25,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704471,,,RWitzen,APP
,119.7,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704507,,,RWitzen,APP
,120.4,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704543,,,RWitzen,APP
,120.9,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704559,,,RWitzen,APP
,121.0,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704570,,,RWitzen,APP
,121.1,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704583,,,RWitzen,APP
,129.0,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704605,,,RWitzen,APP
,129.2,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704616,,,RWitzen,APP
,129.55,Brazil,B,MANAUS,APP-U C-150/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704626,,,RWitzen,APP
,121.9,Brazil,B,MANAUS,AS C-5/1,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704685,,,RWitzen,AS
,127.65,Brazil,B,MANAUS,ATIS B-260/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704709,,,RWitzen,ATIS
ER-BRA-57,121.5,Brazil,B,MANAUS,EMERG 261/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704792,,,RWitzen,EMERG
,118.3,Brazil,B,MANAUS,TWR 25/40,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704879,,,RWitzen,TWR
,118.6,Brazil,B,MANAUS,TWR 25/40,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704903,,,RWitzen,TWR
,118.75,Brazil,B,MANAUS,TWR 25/40,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704919,,,RWitzen,TWR
,118.95,Brazil,B,MANAUS,TWR 25/40,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,704935,,,RWitzen,TWR
ER-BRA-234,132.05,Brazil,B,MANAUS,VOLMET B-260/450,"03D02'28""",S,"060D03'02""",W,ICAO,,,2017-05-21 14:56:45,E,705043,,,RWitzen,VOLMET
ER-BRA-166,130.15,Brazil,B,MANAUS,AOC U 100/100,"03D04'18""",S,"060D01'05""",W,ICAO,,,2017-05-21 14:56:45,E,703611,,,RWitzen,AOC
,121.6,Brazil,B,MANAUS,AS C-5/1,"03D08'45""",S,"059D59'06""",W,ICAO,,,2017-05-21 14:56:45,E,704652,,,RWitzen,AS
ER-BRA-100,125.4,Brazil,B,MANAUS,ACC-U C-261/450,03D09'04'',S,059D59'27'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702894,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-102,125.8,Brazil,B,MANAUS,ACC-U C-261/450,03D09'04'',S,059D59'27'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702903,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-104,126.1,Brazil,B,MANAUS,ACC-U C-261/450,03D09'04'',S,059D59'27'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702909,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-110,127.0,Brazil,B,MANAUS,ACC-U C-261/450,03D09'04'',S,059D59'27'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702934,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-117,134.25,Brazil,B,MANAUS,ACC-U C-261/450,03D09'04'',S,059D59'27'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702963,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-118,134.7,Brazil,B,MANAUS,ACC-U C-261/450,03D09'04'',S,059D59'27'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702968,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-104,126.1,Brazil,B,MANICORE,ACC-U C-261/450,05D48'39'',S,061D17'03'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702910,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-115,133.9,Brazil,B,MANICORE,ACC-U C-261/450,05D48'39'',S,061D17'03'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,702955,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-118,134.7,Brazil,B,MANICORE,ACC-U C-261/450,05D48'39'',S,061D17'03'',W,ICAO,,"OFF-SET CARRIER  -2,5",2017-05-21 14:56:45,E,702969,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-97,124.75,Brazil,B,MANICORE,ACC-U C-261/450,05D48'39'',S,061D17'03'',W,ICAO,,"OFF SET CARRIER +7,5",2017-05-21 14:56:45,E,703004,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-57,121.5,Brazil,B,MANICORÉ,EMERG 261/450,"05D48'37""",S,"061D17'00""",W,ICAO,,,2017-05-21 14:56:45,E,704793,,,RWitzen,EMERG
,125.9,Brazil,B,MANICORÉ,TWR 25/40,"05D48'37""",S,"061D17'00""",W,ICAO,,,2017-05-21 14:56:45,E,704969,,,RWitzen,TWR
ER-BRA-234,132.05,Brazil,B,MANICORÉ,VOLMET B-260/450,"05D48'37""",S,"061D17'00""",W,ICAO,,,2017-05-21 14:56:45,E,705044,,,RWitzen,VOLMET
ER-BRA-101,125.75,Brazil,B,MARABA,ACC-U C-261/450,05D21'54'',S,049D07'39'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702897,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-105,126.15,Brazil,B,MARABA,ACC-U C-261/450,05D21'54'',S,049D07'39'',W,ICAO,,OFF SET CARRIER  0  [stdby],2017-05-21 14:56:45,E,702913,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-109,126.7,Brazil,B,MARABA,ACC-U C-261/450,05D21'54'',S,049D07'39'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702929,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-114,133.7,Brazil,B,MARABA,ACC-U C-261/450,05D21'54'',S,049D07'39'',W,ICAO,,OFF SET CARRIER  0  [stdby],2017-05-21 14:56:45,E,702948,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-95,124.35,Brazil,B,MARABA,ACC-U C-261/450,05D21'54'',S,049D07'39'',W,ICAO,,"OFF SET CARRIER  -7,5",2017-05-21 14:56:45,E,702994,99110.0,FIR AMAZONICA,RWitzen,ACC-U
ER-BRA-174,130.3,Brazil,B,MARABÁ,AOC U 100/100,"05D21'52""",S,"049D07'37""",W,ICAO,,,2017-05-21 14:56:45,E,703668,,,RWitzen,AOC
